Folder Name,Gini Coefficient,Project Duration Score,Normalized Avg Commits/Day,Average Score,Total Committers,Average Commit Size,Gini-Committers Score,Project Duration Score Weighted,Normalized Avg Commits/Day Weighted,Average Score Weighted,Average Commit Size Weighted,Gini-Committers Score Weighted,Overall Quality Score
anytarseir67-asciipy,1.0,0.0,0.25,0.27380952380952384,0.0,0.5,0.0,0.0,0.05,0.027380952380952384,0.05,0.0,0.127
aodag-asbool,1.0,1.0,0.0,0.23260073260073258,0.0,0.0,0.0,0.2,0.0,0.02326007326007326,0.0,0.0,0.223
apache-infrastructure-asfpy,0.5595505617977528,0.25,0.0,0.28410914927768854,0.0,0.25,0.0,0.05,0.0,0.028410914927768857,0.025,0.0,0.103
ApacheDatastreams-krakenclient,0.9,0.0,1.0,0.2476190476190476,0.0,0.5,0.0,0.0,0.2,0.024761904761904763,0.05,0.0,0.275
apalarcon-HuMPI-master,1.0,0.25,0.0,0.2804957599478148,0.0,0.25,0.0,0.05,0.0,0.02804957599478148,0.025,0.0,0.103
APGSGA-hueyx,0.4104938271604939,0.75,0.0,0.2439741328630217,0.0,0.25,0.0,0.15000000000000002,0.0,0.02439741328630217,0.025,0.0,0.199
api7-ext-plugin-proto,0.4774774774774776,0.5,0.0,0.2689832689832691,0.0,1.0,0.0,0.1,0.0,0.02689832689832691,0.1,0.0,0.227
apparebit-asciifx,1.0,0.0,1.0,0.30261136712749614,0.0,0.75,0.0,0.0,0.2,0.030261136712749617,0.07500000000000001,0.0,0.305
appliedsec-pygeoip,0.1807272727272727,1.0,0.0,0.3127705627705627,0.5,1.0,0.09036363636363635,0.2,0.0,0.03127705627705627,0.1,0.03614545454545454,0.367
aprilahijriyan-kvuilder,0.5535714285714286,0.0,0.5,0.21173469387755103,0.0,1.0,0.0,0.0,0.1,0.021173469387755106,0.1,0.0,0.221
aquasecurity-kube-hunter,0.2150942627957164,1.0,0.25,0.2978774147388505,0.75,0.5,0.16132069709678729,0.2,0.05,0.02978774147388505,0.05,0.06452827883871491,0.394
aquasecurity-kube-hunter-plugins,0.7857142857142857,0.0,0.25,0.26530612244897955,0.0,0.75,0.0,0.0,0.05,0.026530612244897958,0.07500000000000001,0.0,0.152
ArabellaTech-aa-airtable,1.0,0.0,1.0,0.2698412698412699,0.0,1.0,0.0,0.0,0.2,0.02698412698412699,0.1,0.0,0.327
ArabellaTech-aa-intercom,1.0,0.0,0.25,0.3197278911564626,0.0,1.0,0.0,0.0,0.05,0.031972789115646265,0.1,0.0,0.182
ArcetriAdaptiveOptics-arte,0.4180089780829154,1.0,0.25,0.3020860839714814,0.0,1.0,0.0,0.2,0.05,0.030208608397148142,0.1,0.0,0.38
aridyckovsky-asfpy,1.0,0.75,0.0,0.2775842044134727,0.0,1.0,0.0,0.15000000000000002,0.0,0.02775842044134727,0.1,0.0,0.278
Arkelis-hyccup,1.0,0.5,0.0,0.2911564625850341,0.0,1.0,0.0,0.1,0.0,0.029115646258503408,0.1,0.0,0.229
ARKlab-Artesian.SDK-Python,0.4028985507246376,1.0,0.0,0.2846790890269151,0.25,1.0,0.1007246376811594,0.2,0.0,0.02846790890269151,0.1,0.040289855072463764,0.369
Armandpl-ks_nlp,0.5909090909090909,0.0,0.0,0.22510822510822512,0.0,0.25,0.0,0.0,0.0,0.022510822510822513,0.025,0.0,0.048
Armandpl-ks_st,1.0,0.0,1.0,0.2380952380952381,0.0,1.0,0.0,0.0,0.2,0.02380952380952381,0.1,0.0,0.324
armin-azh-3DefficientNet,1.0,0.0,1.0,0.22619047619047625,0.0,1.0,0.0,0.0,0.2,0.022619047619047625,0.1,0.0,0.323
arni-inaba-asgi-request-id,1.0,0.0,0.0,0.26666666666666666,0.0,0.25,0.0,0.0,0.0,0.02666666666666667,0.025,0.0,0.052
arni-inaba-kragle,1.0,0.0,1.0,0.253968253968254,0.0,0.25,0.0,0.0,0.2,0.025396825396825404,0.025,0.0,0.25
arpa2-arpa2shell,0.532258064516129,0.0,0.0,0.31950844854070665,0.0,1.0,0.0,0.0,0.0,0.03195084485407067,0.1,0.0,0.132
arpa2-reservoir,1.0,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.1,0.0,0.03333333333333333,0.1,0.0,0.233
arpa2-wsgi-middleware,1.0,0.25,0.0,0.3116883116883117,0.0,1.0,0.0,0.05,0.0,0.03116883116883117,0.1,0.0,0.181
array-split-array_split,0.5047393364928909,0.0,0.5,0.34484315053035436,0.0,0.25,0.0,0.0,0.1,0.03448431505303544,0.025,0.0,0.159
arrayfire-arrayfire,0.5555555555555556,0.0,1.0,0.3227513227513228,0.0,1.0,0.0,0.0,0.2,0.03227513227513228,0.1,0.0,0.332
arrow-py-arrow,0.3016596540439457,1.0,0.25,0.30063638358569233,1.0,0.5,0.3016596540439457,0.2,0.05,0.030063638358569233,0.05,0.12066386161757828,0.451
ArrowAI-arrowaipip,1.0,0.0,1.0,0.19047619047619047,0.0,0.5,0.0,0.0,0.2,0.01904761904761905,0.05,0.0,0.269
arrowhead-f-client-library-python,0.2072758037225044,0.5,0.0,0.2958665699782452,0.0,1.0,0.0,0.1,0.0,0.02958665699782452,0.1,0.0,0.23
artella-artella-dccs-maya,0.3347457627118644,0.25,0.0,0.3236481033091203,0.0,1.0,0.0,0.05,0.0,0.032364810330912035,0.1,0.0,0.182
artella-artella-dccs-standalone,0.6333333333333333,0.0,0.0,0.326984126984127,0.0,1.0,0.0,0.0,0.0,0.0326984126984127,0.1,0.0,0.133
artella-artella-installer-maya,0.5689655172413793,0.0,0.5,0.32019704433497537,0.0,0.75,0.0,0.0,0.1,0.03201970443349754,0.07500000000000001,0.0,0.207
artella-artella-plugins-about,0.5625,0.0,0.0,0.32440476190476186,0.0,1.0,0.0,0.0,0.0,0.032440476190476186,0.1,0.0,0.132
artella-artella-plugins-core,0.3659549228944248,0.25,0.25,0.3445178783257075,0.0,1.0,0.0,0.05,0.05,0.03445178783257075,0.1,0.0,0.234
artella-artella-plugins-getdependencies,0.3821138211382114,0.0,0.0,0.3321718931475029,0.0,0.75,0.0,0.0,0.0,0.03321718931475029,0.07500000000000001,0.0,0.108
artella-artella-plugins-savetocloud,0.4285714285714286,0.25,0.0,0.3299319727891157,0.0,1.0,0.0,0.05,0.0,0.03299319727891157,0.1,0.0,0.183
artella-artella-plugins-uninstaller,0.435897435897436,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.03333333333333333,0.1,0.0,0.133
ArtellaPipe-artellapipe,0.4652777777777779,0.25,0.5,0.3293650793650794,0.0,1.0,0.0,0.05,0.1,0.032936507936507944,0.1,0.0,0.283
ArtellaPipe-artellapipe-config,0.4463276836158192,0.0,0.25,0.31436642453591607,0.0,0.75,0.0,0.0,0.05,0.03143664245359161,0.07500000000000001,0.0,0.156
ArtellaPipe-artellapipe-dccs-houdini,0.5833333333333334,0.0,0.0,0.30357142857142855,0.0,1.0,0.0,0.0,0.0,0.030357142857142857,0.1,0.0,0.13
ArtellaPipe-artellapipe-dccs-maya,0.5166666666666668,0.0,0.0,0.30476190476190484,0.0,1.0,0.0,0.0,0.0,0.030476190476190487,0.1,0.0,0.13
ArtellaPipe-artellapipe-launcher,0.501449275362319,0.0,0.25,0.3233954451345756,0.0,1.0,0.0,0.0,0.05,0.03233954451345756,0.1,0.0,0.182
ArtellaPipe-artellapipe-launcher-plugins-artellamanager,0.6790123456790124,0.0,0.0,0.30511463844797176,0.0,1.0,0.0,0.0,0.0,0.03051146384479718,0.1,0.0,0.131
ArtellaPipe-artellapipe-launcher-plugins-dccselector,0.6363636363636365,0.0,0.0,0.30735930735930733,0.0,1.0,0.0,0.0,0.0,0.030735930735930735,0.1,0.0,0.131
ArtellaPipe-artellapipe-libs-alembic,0.6190476190476191,0.25,0.0,0.308390022675737,0.0,1.0,0.0,0.05,0.0,0.030839002267573704,0.1,0.0,0.181
ArtellaPipe-artellapipe-libs-arnold,0.6140350877192983,0.25,0.0,0.3208020050125313,0.0,1.0,0.0,0.05,0.0,0.03208020050125313,0.1,0.0,0.182
ArtellaPipe-artellapipe-libs-artella,0.9651162790697674,0.0,0.0,0.3311184939091916,0.0,1.0,0.0,0.0,0.0,0.033111849390919164,0.1,0.0,0.133
ArtellaPipe-artellapipe-libs-drive,0.6888888888888889,0.0,0.0,0.31428571428571433,0.0,1.0,0.0,0.0,0.0,0.03142857142857144,0.1,0.0,0.131
ArtellaPipe-artellapipe-libs-ffmpeg,0.6825396825396826,0.0,0.0,0.3129251700680272,0.0,1.0,0.0,0.0,0.0,0.031292517006802724,0.1,0.0,0.131
ArtellaPipe-artellapipe-libs-kitsu,0.6344086021505377,0.0,0.0,0.3118279569892473,0.0,1.0,0.0,0.0,0.0,0.031182795698924733,0.1,0.0,0.131
ArtellaPipe-artellapipe-libs-naming,0.7,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,0.02857142857142857,0.1,0.0,0.129
ArtellaPipe-artellapipe-libs-picker,0.75,0.0,1.0,0.3095238095238096,0.0,1.0,0.0,0.0,0.2,0.03095238095238096,0.1,0.0,0.331
ArtellaPipe-artellapipe-libs-pyblish,0.5964912280701755,0.0,0.0,0.31578947368421056,0.0,1.0,0.0,0.0,0.0,0.03157894736842106,0.1,0.0,0.132
ArtellaPipe-artellapipe-libs-usd,0.394871794871795,0.0,0.25,0.3377289377289378,0.0,1.0,0.0,0.0,0.05,0.03377289377289378,0.1,0.0,0.184
ArtellaPipe-artellapipe-tools-alembicmanager,0.6190476190476191,0.25,0.0,0.32142857142857145,0.0,1.0,0.0,0.05,0.0,0.03214285714285715,0.1,0.0,0.182
ArtellaPipe-artellapipe-tools-artellamanager,0.6422764227642277,0.0,0.0,0.32752613240418116,0.0,1.0,0.0,0.0,0.0,0.032752613240418116,0.1,0.0,0.133
ArtellaPipe-artellapipe-tools-artellauploader,0.6049382716049383,0.0,0.0,0.32098765432098764,0.0,1.0,0.0,0.0,0.0,0.03209876543209877,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-assetslibrary,0.5740740740740742,0.0,0.0,0.3267195767195767,0.0,1.0,0.0,0.0,0.0,0.03267195767195767,0.1,0.0,0.133
ArtellaPipe-artellapipe-tools-assetsmanager,0.5370370370370371,0.0,0.0,0.3148148148148149,0.0,1.0,0.0,0.0,0.0,0.03148148148148149,0.1,0.0,0.131
ArtellaPipe-artellapipe-tools-bugtracker,0.6111111111111112,0.0,0.0,0.3154761904761904,0.0,1.0,0.0,0.0,0.0,0.03154761904761904,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-changelog,0.6266666666666667,0.25,0.0,0.32,0.0,1.0,0.0,0.05,0.0,0.032,0.1,0.0,0.182
ArtellaPipe-artellapipe-tools-dependenciesmanager,0.6842105263157895,0.0,0.0,0.3057644110275689,0.0,1.0,0.0,0.0,0.0,0.030576441102756893,0.1,0.0,0.131
ArtellaPipe-artellapipe-tools-lightrigsmanager,0.5686274509803922,0.0,0.0,0.32212885154061627,0.0,1.0,0.0,0.0,0.0,0.03221288515406163,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-modelchecker,0.6923076923076924,0.0,0.0,0.3113553113553114,0.0,1.0,0.0,0.0,0.0,0.031135531135531143,0.1,0.0,0.131
ArtellaPipe-artellapipe-tools-namemanager,0.6904761904761905,0.0,0.0,0.3129251700680272,0.0,1.0,0.0,0.0,0.0,0.031292517006802724,0.1,0.0,0.131
ArtellaPipe-artellapipe-tools-outliner,0.5555555555555556,0.0,0.0,0.3061224489795919,0.0,1.0,0.0,0.0,0.0,0.03061224489795919,0.1,0.0,0.131
ArtellaPipe-artellapipe-tools-playblastmanager,0.5833333333333334,0.0,0.0,0.32142857142857145,0.0,1.0,0.0,0.0,0.0,0.03214285714285715,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-renamer,0.5666666666666668,0.0,0.0,0.3166666666666667,0.0,1.0,0.0,0.0,0.0,0.03166666666666667,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-sequencespublisher,0.7142857142857143,0.0,0.0,0.3197278911564626,0.0,1.0,0.0,0.0,0.0,0.031972789115646265,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-shadersmanager,0.523809523809524,0.0,0.0,0.3197278911564626,0.0,1.0,0.0,0.0,0.0,0.031972789115646265,0.1,0.0,0.132
ArtellaPipe-artellapipe-tools-tagger,0.6000000000000001,0.0,0.0,0.30476190476190484,0.0,1.0,0.0,0.0,0.0,0.030476190476190487,0.1,0.0,0.13
ArtellaPipe-artellapipe-tools-welcome,0.4444444444444445,0.25,0.0,0.3095238095238095,0.0,1.0,0.0,0.05,0.0,0.03095238095238095,0.1,0.0,0.181
ArtemyAndrienko-python-project-lvl1,0.6666666666666667,0.0,0.0,0.2986111111111111,0.0,0.25,0.0,0.0,0.0,0.029861111111111113,0.025,0.0,0.055
arteria-ar-virtualenv-api,0.7083333333333334,0.25,0.0,0.2619047619047619,0.0,0.0,0.0,0.05,0.0,0.026190476190476195,0.0,0.0,0.076
artifacia-artifacia-client-python,0.5267857142857143,0.0,0.25,0.2508503401360544,0.0,1.0,0.0,0.0,0.05,0.025085034013605442,0.1,0.0,0.175
artifex-it-art.mashup,1.0,0.75,0.0,0.2857142857142857,0.0,1.0,0.0,0.15000000000000002,0.0,0.02857142857142857,0.1,0.0,0.279
ArtificialStellarPopulations-ArtPop,0.2107340173638515,0.25,0.25,0.2520389371218101,0.0,1.0,0.0,0.05,0.05,0.02520389371218101,0.1,0.0,0.225
artigraph-artigraph,0.220616570327553,0.75,0.5,0.3219102669969723,0.0,0.75,0.0,0.15000000000000002,0.1,0.03219102669969723,0.07500000000000001,0.0,0.357
artilities-artilipy,0.696969696969697,0.0,0.0,0.2510822510822511,0.0,0.5,0.0,0.0,0.0,0.025108225108225107,0.05,0.0,0.075
artis-mcrt-artis,0.1139448786507608,1.0,0.5,0.30616605616605613,0.25,1.0,0.0284862196626902,0.2,0.1,0.030616605616605615,0.1,0.011394487865076082,0.442
artiya4u-huntertray,1.0,0.0,0.0,0.2698412698412698,0.0,1.0,0.0,0.0,0.0,0.026984126984126985,0.1,0.0,0.127
arturo-ai-arturo-stac-api,0.2821634519785246,0.75,0.25,0.2963951935914553,0.5,1.0,0.1410817259892623,0.15000000000000002,0.05,0.02963951935914553,0.1,0.05643269039570492,0.386
ArunaStorage-python-api,0.5609756097560976,0.5,0.0,0.2764227642276423,0.0,1.0,0.0,0.1,0.0,0.02764227642276423,0.1,0.0,0.228
ArunTejCh-python-driver,0.0947749809305874,1.0,1.0,0.30880028495736767,1.0,0.25,0.0947749809305874,0.2,0.2,0.030880028495736768,0.025,0.03790999237223496,0.494
arushi0830-missing,1.0,0.0,0.75,0.2857142857142857,0.0,1.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.1,0.0,0.279
arushi0830-topsis,1.0,0.0,0.75,0.2857142857142857,0.0,0.5,0.0,0.0,0.15000000000000002,0.02857142857142857,0.05,0.0,0.229
Arushi872-arushi_gupta_101703106_outlier,1.0,0.0,1.0,0.2857142857142857,0.0,0.25,0.0,0.0,0.2,0.02857142857142857,0.025,0.0,0.254
Arvad-ArvadsFit,0.9,0.0,1.0,0.2285714285714286,0.0,0.5,0.0,0.0,0.2,0.02285714285714286,0.05,0.0,0.273
arviz-devs-arviz,0.1955831584789986,1.0,0.25,0.30405692091778447,1.0,1.0,0.1955831584789986,0.2,0.05,0.030405692091778447,0.1,0.07823326339159944,0.459
aryansindhi18-Aryan_Sindhi_101703110_outlier_removal,1.0,0.0,1.0,0.2857142857142857,0.0,0.25,0.0,0.0,0.2,0.02857142857142857,0.025,0.0,0.254
Aryathel-ApiFramework,0.5112359550561798,0.0,1.0,0.26056714820759763,0.0,1.0,0.0,0.0,0.2,0.026056714820759764,0.1,0.0,0.326
asana-python-asana,0.3077491866311742,1.0,0.0,0.308340727595386,0.5,1.0,0.1538745933155871,0.2,0.0,0.030834072759538603,0.1,0.06154983732623484,0.392
asciidoc-asciidoc-py3,0.0719357613994837,1.0,0.25,0.3198137299083671,0.75,1.0,0.05395182104961277,0.2,0.05,0.03198137299083671,0.1,0.02158072841984511,0.404
asciinema-asciinema,0.0735401459854014,1.0,0.0,0.3133906847410497,0.75,1.0,0.05515510948905105,0.2,0.0,0.03133906847410497,0.1,0.02206204379562042,0.353
ascmitc-mhl,0.3624264933457134,0.75,0.25,0.2757660167130919,0.0,1.0,0.0,0.15000000000000002,0.05,0.027576601671309195,0.1,0.0,0.328
asdf-format-asdf,0.183422466834549,1.0,0.5,0.3116853896469151,0.75,0.75,0.13756685012591174,0.2,0.1,0.031168538964691513,0.07500000000000001,0.0550267400503647,0.461
asdf-format-asdf-coordinates-schemas,0.5666666666666667,0.25,0.0,0.2931216931216931,0.0,0.25,0.0,0.05,0.0,0.029312169312169314,0.025,0.0,0.104
asdf-format-asdf-standard,0.2734126984126985,1.0,0.0,0.31111111111111106,0.25,0.5,0.06835317460317462,0.2,0.0,0.031111111111111107,0.05,0.02734126984126985,0.308
asdf-format-asdf-transform-schemas,0.3177083333333332,0.75,0.0,0.3025793650793651,0.0,1.0,0.0,0.15000000000000002,0.0,0.03025793650793651,0.1,0.0,0.28
asdf-format-asdf-unit-schemas,0.4852941176470589,0.0,0.0,0.2843137254901961,0.0,0.5,0.0,0.0,0.0,0.028431372549019614,0.05,0.0,0.078
Asdil-Asdil,0.3787878787878788,0.25,0.0,0.19588744588744586,0.0,1.0,0.0,0.05,0.0,0.019588744588744586,0.1,0.0,0.17
ase2sprkkr-ase2sprkkr,0.2347266881028937,0.75,0.5,0.29673863114377586,0.0,1.0,0.0,0.15000000000000002,0.1,0.029673863114377586,0.1,0.0,0.38
asencis-asencis-python,0.4871794871794872,0.0,0.25,0.28571428571428575,0.0,1.0,0.0,0.0,0.05,0.028571428571428577,0.1,0.0,0.179
aserto-dev-aserto-python,0.580952380952381,0.5,0.0,0.291005291005291,0.0,1.0,0.0,0.1,0.0,0.0291005291005291,0.1,0.0,0.229
asfadmin-asf_metadata,0.96875,0.0,0.0,0.32440476190476186,0.0,1.0,0.0,0.0,0.0,0.032440476190476186,0.1,0.0,0.132
asfadmin-Discovery-asf_search,0.2463554463554463,0.5,1.0,0.2721578721578722,0.25,1.0,0.06158886158886157,0.1,0.2,0.02721578721578722,0.1,0.02463554463554463,0.452
ASFHyP3-asf-tools,0.3335055096418732,0.75,0.5,0.2807949626131445,0.25,0.5,0.0833763774104683,0.15000000000000002,0.1,0.02807949626131445,0.05,0.03335055096418732,0.361
asfpteam-asfpy,1.0,0.75,0.0,0.2775842044134727,0.0,1.0,0.0,0.15000000000000002,0.0,0.02775842044134727,0.1,0.0,0.278
asherp-hydragen,1.0,0.0,0.75,0.2857142857142857,0.0,1.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.1,0.0,0.279
ashokdhudla-honeywell_pkg,1.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.2,0.02857142857142857,0.0,0.0,0.229
asim3-kubehelm,0.9923664122137404,0.0,1.0,0.2608142493638677,0.0,1.0,0.0,0.0,0.2,0.026081424936386773,0.1,0.0,0.326
astropenguin-arxiv-post,0.5037878787878788,0.5,0.25,0.2647907647907648,0.0,0.5,0.0,0.1,0.05,0.02647907647907648,0.05,0.0,0.226
astropy-asdf-astropy,0.2360056258790437,0.75,0.25,0.3078963230861965,0.0,0.5,0.0,0.15000000000000002,0.05,0.030789632308619655,0.05,0.0,0.281
astropy-package-template,0.2517123287671233,1.0,0.0,0.30332681017612523,0.5,0.25,0.12585616438356165,0.2,0.0,0.030332681017612523,0.025,0.05034246575342466,0.306
asweigart-humre,0.44,0.0,0.0,0.3276190476190476,0.0,1.0,0.0,0.0,0.0,0.03276190476190476,0.1,0.0,0.133
ATATC-ARSA,1.0,0.75,0.0,0.31135531135531147,0.0,0.75,0.0,0.15000000000000002,0.0,0.03113553113553115,0.07500000000000001,0.0,0.256
atl-py-http-signature,1.0,0.0,0.0,0.24659863945578236,0.0,0.5,0.0,0.0,0.0,0.024659863945578238,0.05,0.0,0.075
audienceproject-artifacts-metadata-py,1.0,0.0,0.0,0.2904761904761905,0.0,0.25,0.0,0.0,0.0,0.02904761904761905,0.025,0.0,0.054
audreyr-cookiecutter,0.1704057523084586,1.0,0.5,0.32471563524195096,1.0,0.25,0.1704057523084586,0.2,0.1,0.0324715635241951,0.025,0.06816230092338345,0.426
augerai-a2ml,0.2805647058823529,1.0,0.5,0.26750476190476197,0.25,1.0,0.07014117647058822,0.2,0.1,0.0267504761904762,0.1,0.02805647058823529,0.455
auzigog-hyde-bootstrap,0.493939393939394,0.25,0.0,0.29523809523809524,0.0,1.0,0.0,0.05,0.0,0.029523809523809525,0.1,0.0,0.18
avalentino-asfsmd,0.6333333333333333,0.25,0.0,0.28941798941798946,0.0,0.5,0.0,0.05,0.0,0.02894179894179895,0.05,0.0,0.129
aviadlevy-ktuvitDownloader,1.0,0.75,0.0,0.2542677448337826,0.0,0.75,0.0,0.15000000000000002,0.0,0.025426774483378264,0.07500000000000001,0.0,0.25
avidms-kumpel,0.435897435897436,0.25,0.0,0.27472527472527486,0.0,1.0,0.0,0.05,0.0,0.027472527472527486,0.1,0.0,0.177
avivajpeyi-aas_job_register_downloader,1.0,0.0,1.0,0.22222222222222218,0.0,1.0,0.0,0.0,0.2,0.02222222222222222,0.1,0.0,0.322
avryhof-huey_django_orm,0.6538461538461539,0.25,0.0,0.3113553113553114,0.0,0.25,0.0,0.05,0.0,0.031135531135531143,0.025,0.0,0.106
awslabs-amazon-accessible-rl-sdk,0.4106280193236715,0.0,0.25,0.2986542443064183,0.0,1.0,0.0,0.0,0.05,0.02986542443064183,0.1,0.0,0.18
axellerate-testing,1.0,0.0,0.75,0.2857142857142857,0.0,0.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.0,0.0,0.179
AyberkYavuz-artificial_neural_network_automation,0.5042372881355932,0.0,1.0,0.3407990314769976,0.0,0.0,0.0,0.0,0.2,0.03407990314769976,0.0,0.0,0.234
aychedee-kubrick,0.5454545454545454,0.0,0.0,0.341991341991342,0.0,0.25,0.0,0.0,0.0,0.0341991341991342,0.025,0.0,0.059
bace1996-10daysWeb,0.5909090909090909,0.0,0.75,0.2251082251082251,0.0,1.0,0.0,0.0,0.15000000000000002,0.02251082251082251,0.1,0.0,0.273
Badg-hwiopy,1.0,0.0,0.0,0.3101673101673103,0.0,1.0,0.0,0.0,0.0,0.031016731016731032,0.1,0.0,0.131
BadrYoubiIdrissi-hydra-plugins,1.0,0.0,0.25,0.29251700680272114,0.0,0.5,0.0,0.0,0.05,0.029251700680272115,0.05,0.0,0.129
BamBalaam-kuro,0.5769230769230769,0.25,0.0,0.32234432234432225,0.0,0.75,0.0,0.05,0.0,0.032234432234432224,0.07500000000000001,0.0,0.157
BAMresearch-aRTist-PythonLib,0.6,0.25,0.0,0.27790788446526155,0.0,1.0,0.0,0.05,0.0,0.027790788446526157,0.1,0.0,0.178
banteg-hug_raven,1.0,0.0,1.0,0.2312925170068027,0.0,0.0,0.0,0.0,0.2,0.02312925170068027,0.0,0.0,0.223
Barkhausen-Institut-AntennaArraySimulator,0.5555555555555556,0.25,0.0,0.2879818594104308,0.0,1.0,0.0,0.05,0.0,0.02879818594104308,0.1,0.0,0.179
barneygale-httpio,0.6666666666666667,0.5,0.0,0.27513227513227506,0.0,0.5,0.0,0.1,0.0,0.027513227513227507,0.05,0.0,0.178
BarrensZeppelin-humanize-gcode,0.9666666666666668,1.0,0.0,0.31428571428571433,0.0,1.0,0.0,0.2,0.0,0.03142857142857144,0.1,0.0,0.331
bartgee-kursywalut,1.0,1.0,0.0,0.29863945578231293,0.0,1.0,0.0,0.2,0.0,0.029863945578231296,0.1,0.0,0.33
bast-ascii2graph,1.0,0.0,0.75,0.24107142857142858,0.0,0.5,0.0,0.0,0.15000000000000002,0.024107142857142858,0.05,0.0,0.224
bast-huge,1.0,0.75,0.0,0.25132275132275134,0.0,0.0,0.0,0.15000000000000002,0.0,0.025132275132275134,0.0,0.0,0.175
beaterblank-ascii-graphics,1.0,0.0,0.5,0.23450134770889483,0.0,1.0,0.0,0.0,0.1,0.023450134770889485,0.1,0.0,0.223
benchaplin-hungarian-algorithm,0.5208333333333334,0.0,0.5,0.2380952380952381,0.0,1.0,0.0,0.0,0.1,0.02380952380952381,0.1,0.0,0.224
bendtherules-humblematch,1.0,0.0,0.25,0.2857142857142857,0.0,1.0,0.0,0.0,0.05,0.02857142857142857,0.1,0.0,0.179
BenedictWilkinsAI-krate,0.6410256410256412,0.25,0.0,0.24175824175824176,0.0,1.0,0.0,0.05,0.0,0.024175824175824177,0.1,0.0,0.174
bennr01-kvndb,1.0,0.0,1.0,0.28571428571428575,0.0,1.0,0.0,0.0,0.2,0.028571428571428577,0.1,0.0,0.329
benoitc-http-parser,0.1966996699669966,1.0,0.0,0.28453559641678455,0.5,1.0,0.0983498349834983,0.2,0.0,0.028453559641678457,0.1,0.03933993399339932,0.368
better-kronjob,0.2775974025974026,0.75,0.0,0.26716141001855287,0.0,0.25,0.0,0.15000000000000002,0.0,0.02671614100185529,0.025,0.0,0.202
bhrevol-a10sa-script,0.5534934497816594,0.5,0.25,0.2979829486379704,0.0,0.5,0.0,0.1,0.05,0.029798294863797044,0.05,0.0,0.23
bibcure-arxivcheck,0.6071428571428572,0.5,0.0,0.2983479105928086,0.0,0.5,0.0,0.1,0.0,0.029834791059280857,0.05,0.0,0.18
bigbag-hybrid-rsa-aes,0.6379310344827587,0.5,0.0,0.29064039408867,0.0,0.25,0.0,0.1,0.0,0.029064039408867,0.025,0.0,0.154
BigDataFounder-string2date,1.0,0.0,0.75,0.2857142857142857,0.0,0.0,0.0,0.0,0.15000000000000002,0.02857142857142857,0.0,0.0,0.179
BingqingCheng-ASAP,0.2550148588410104,1.0,0.25,0.2524587844052926,0.0,1.0,0.0,0.2,0.05,0.025245878440529265,0.1,0.0,0.375
binh-vu-hugedict,1.0,0.5,0.0,0.24821897262842135,0.0,1.0,0.0,0.1,0.0,0.024821897262842136,0.1,0.0,0.225
biotite-dev-hydride,0.5753768844221105,0.5,0.0,0.293610911701364,0.0,1.0,0.0,0.1,0.0,0.0293610911701364,0.1,0.0,0.229
bitcoin-core-HWI,0.1117577492842027,1.0,0.25,0.30995358432181547,0.75,0.75,0.08381831196315204,0.2,0.05,0.030995358432181548,0.07500000000000001,0.03352732478526082,0.39
Black7unter-X-A4Shape,1.0,0.0,1.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.2,0.02857142857142857,0.1,0.0,0.329
blackducksoftware-hub-pip,0.4643874643874645,0.0,0.5,0.29100529100529104,0.0,0.5,0.0,0.0,0.1,0.029100529100529106,0.05,0.0,0.179
blag-humanhash,0.3999999999999999,1.0,0.0,0.3401360544217687,0.0,0.0,0.0,0.2,0.0,0.034013605442176874,0.0,0.0,0.234
blakeanedved-ascii-ruler,1.0,0.0,1.0,0.2777777777777778,0.0,0.0,0.0,0.0,0.2,0.02777777777777778,0.0,0.0,0.228
blatinier-pyhunspell,0.3679653679653679,1.0,0.0,0.2863327149041435,0.25,0.5,0.09199134199134197,0.2,0.0,0.028633271490414353,0.05,0.03679653679653679,0.315
blob8108-kurt,0.1971947194719472,1.0,0.0,0.3043375766148043,0.0,1.0,0.0,0.2,0.0,0.03043375766148043,0.1,0.0,0.33
bloodywing-kraconvert,0.5,0.75,0.0,0.33035714285714285,0.0,0.25,0.0,0.15000000000000002,0.0,0.033035714285714286,0.025,0.0,0.208
bloodywing-kwickmapi-python,0.3166666666666666,0.75,0.0,0.2740740740740741,0.0,1.0,0.0,0.15000000000000002,0.0,0.027407407407407408,0.1,0.0,0.277
